    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    ee00              94   92708.64   98498.95    19886.25   .0255608         .0255608                   2.197252                 89938.7                     0  
    ee00              95   82201.97   104328.5    8945.229          0                0                   1.955477                81129.32                     0  
    ee00              96   96105.56   111896.9    10430.56          0                0                   1.974928                81762.91                     0  
    ee00              97   110321.7   121671.5     8547.31          0                0                   2.167101                90078.88                     0  
    ee00              98   97582.56   133647.2    8306.938          0                0                   2.184011                90819.92                     0  
    ee00              99   143715.7   165595.6    15151.79          0                0                   2.685976                111080.6                     0  
    ee00             100   191566.3   271925.7    11461.68          0                0                   3.266057                  135935                     0  
    fr10               1   10979.21   2644.555     2120.74   .4507773         .5040631                   .6154184                10003.81              .5233626  
    fr10               2   11480.58   5447.415    1881.728   .0325746         .1320109                   .7004669                11591.67                     0  
    fr10               3   10886.87   6980.032    2067.018   .0474553         .0479817                   .7196786                   11858                     0  
    fr10               4   12507.75    8072.26    2367.901   .0369237         .0369237                   .7431666                12154.91                     0  
    fr10               5    11253.4   8753.355    2358.906    .007814         .0078789                   .7398844                12100.66                     0  
    fr10               6   11506.58   9376.443     2092.84   .0376974         .0376974                    .764174                 12630.5                     0  
    fr10               7    12327.4   9913.599    2177.203   .0075771         .0155156                   .7667045                12642.44                     0  
    fr10               8   9453.584   10448.64    2018.097          0                0                   .7468057                12353.92                     0  
    fr10               9   12465.83   10881.11    2638.333   .0002507         .0002507                   .7740523                12593.67                     0  
    fr10              10   10723.92   11287.64    1922.991   .0088363         .0090924                   .7630826                12676.86                     0  
    fr10              11   12665.71   11660.31    2656.476   .0120712         .0120712                   .7764146                12628.21                     0  
    fr10              12   12068.04   12012.01    2163.731          0                0                   .7728964                12756.52                     0  
    fr10              13   12439.71    12418.2    2413.303          0                0                   .7929081                13012.11                     0  
    fr10              14   12014.96   12748.14    2239.453          0                0                   .7734196                 12736.5                     0  
    fr10              15   12195.16   13043.17    2394.044          0                0                    .776008                12722.35                     0  
    fr10              16    11614.9   13344.29    2472.828          0                0                   .8166182                13406.08                     0  
    fr10              17   13127.15   13651.31    2145.743          0         .0048521                   .8021095                13277.19                     0  
    fr10              18   13202.82   13962.59    2545.778          0                0                   .8423191                13829.89                     0  
    fr10              19   14040.88   14257.29    2371.931          0                0                   .8404444                13864.02                     0  
    fr10              20   12400.44   14524.99    2599.863          0                0                   .8617061                14149.94                     0  
    fr10              21   13659.38   14755.28    2515.197          0                0                   .8716382                14357.28                     0  
    fr10              22   13728.37   15019.66    2520.895          0         .0002394                    .859453                 14140.8                     0  
    fr10              23   14716.31   15312.02    2646.165          0                0                   .8691426                14262.84                     0  
    fr10              24   13328.92    15573.1    2421.034          0                0                   .8805839                14550.94                     0  
    fr10              25   15040.66   15841.66    2735.343          0                0                   .9005707                 14781.1                     0  
