"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,191259.7,,
"BEL","Belgium","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,196017.9,,
"BEL","Belgium","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,199444.1,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,110174.5,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,113208.5,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,117086.7,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,121859.1,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,124565.1,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,132323.5,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,136257.9,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,138549,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,141252.1,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,146708.6,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,152417.3,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,159582.8,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,167111.7,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,175014.5,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,174219.2,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,181783.6,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,188180.6,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,192454.2,,
"BEL","Belgium","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,195360.1,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,12952.2,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,13585,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,14139.1,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,14609.8,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,15133.8,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,15662.2,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,16276.4,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,16812.5,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,17272,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,17674.9,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,18137.7,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,18761.5,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,19238.5,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,19758.8,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,20278.8,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,20598.8,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,20957.9,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,21424,,
"BEL","Belgium","P31CP042","Imputed rentals for housing","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,21830.2,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1981","1981","CAD","Canadian Dollar","6","Millions",,,188362,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1982","1982","CAD","Canadian Dollar","6","Millions",,,201878,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1983","1983","CAD","Canadian Dollar","6","Millions",,,221597,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1984","1984","CAD","Canadian Dollar","6","Millions",,,241017,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1985","1985","CAD","Canadian Dollar","6","Millions",,,262806,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1986","1986","CAD","Canadian Dollar","6","Millions",,,283750,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1987","1987","CAD","Canadian Dollar","6","Millions",,,306800,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1988","1988","CAD","Canadian Dollar","6","Millions",,,331810,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1989","1989","CAD","Canadian Dollar","6","Millions",,,357933,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1990","1990","CAD","Canadian Dollar","6","Millions",,,377388,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1991","1991","CAD","Canadian Dollar","6","Millions",,,390768,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1992","1992","CAD","Canadian Dollar","6","Millions",,,403085,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1993","1993","CAD","Canadian Dollar","6","Millions",,,418910,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1994","1994","CAD","Canadian Dollar","6","Millions",,,436112,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1995","1995","CAD","Canadian Dollar","6","Millions",,,451822,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1996","1996","CAD","Canadian Dollar","6","Millions",,,471997,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1997","1997","CAD","Canadian Dollar","6","Millions",,,501652,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1998","1998","CAD","Canadian Dollar","6","Millions",,,521962,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1999","1999","CAD","Canadian Dollar","6","Millions",,,550622,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2000","2000","CAD","Canadian Dollar","6","Millions",,,585930,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2001","2001","CAD","Canadian Dollar","6","Millions",,,612158,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2002","2002","CAD","Canadian Dollar","6","Millions",,,648426,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2003","2003","CAD","Canadian Dollar","6","Millions",,,677935,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2004","2004","CAD","Canadian Dollar","6","Millions",,,709484,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2005","2005","CAD","Canadian Dollar","6","Millions",,,749062,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2006","2006","CAD","Canadian Dollar","6","Millions",,,790456,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2007","2007","CAD","Canadian Dollar","6","Millions",,,838954,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2008","2008","CAD","Canadian Dollar","6","Millions",,,875198,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2009","2009","CAD","Canadian Dollar","6","Millions",,,878202,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2010","2010","CAD","Canadian Dollar","6","Millions",,,923451,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2011","2011","CAD","Canadian Dollar","6","Millions",,,963911,,
"CAN","Canada","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2012","2012","CAD","Canadian Dollar","6","Millions",,,995046,,
